Latitude,Longitude,elevation,펌프대수(대),불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢)
35.1488572,126.8787595,46.82744216918945,3.0,42.14,20.02,47.52
35.1501766,126.8542491,25.98301887512207,3.0,42.14,20.02,47.52
35.1500951,126.8639263,33.03050994873047,3.0,42.14,20.02,47.52
35.1530608,126.8870786,39.78807830810547,3.0,42.14,20.02,47.52
35.1505698,126.867052,48.78676605224609,3.0,42.14,20.02,47.52
35.1241436,126.8686681,38.59091567993164,3.0,42.14,20.02,47.52
35.1283926,126.8415602,30.98115158081055,3.0,42.14,20.02,47.52
35.12766209999999,126.8831565,70.25817108154297,3.0,42.14,20.02,47.52
35.1581613,126.8920623,50.90056991577148,3.0,42.14,20.02,47.52
35.159446,126.8930503,35.19090270996094,3.0,42.14,20.02,47.52
35.1225848,126.8628352,35.5819206237793,3.0,42.14,20.02,47.52
35.1257996,126.8362315,22.51661491394043,3.0,42.14,20.02,47.52
35.1442394,126.8744738,45.20357131958008,3.0,42.14,20.02,47.52
35.1558745,126.8999244,37.73260116577148,3.0,42.14,20.02,47.52
35.1691677,126.878157,25.50718879699707,3.0,42.14,20.02,47.52
35.142472,126.8743075,45.05219268798828,3.0,42.14,20.02,47.52
35.1224145,126.858431,32.05241012573242,3.0,42.14,20.02,47.52
35.1515725,126.8816213,32.81210327148438,3.0,42.14,20.02,47.52
35.1060535,126.8334933,41.31185531616211,3.0,42.14,20.02,47.52
35.1672504,126.8753976,26.97950553894043,3.0,42.14,20.02,47.52
35.1330768,126.8709347,63.01937103271484,3.0,42.14,20.02,47.52
35.1431271,126.8503111,26.7154541015625,3.0,42.14,20.02,47.52
35.142717,126.8781073,54.14175796508789,3.0,42.14,20.02,47.52
35.1416168,126.8719582,47.79071807861328,3.0,42.14,20.02,47.52
35.1208884,126.8640647,37.49906158447266,3.0,42.14,20.02,47.52
35.1605768,126.8583334,23.16138458251953,3.0,42.14,20.02,47.52
35.1517603,126.8874164,41.64298248291016,3.0,42.14,20.02,47.52
35.1450414,126.8774728,49.67629241943359,3.0,42.14,20.02,47.52
35.1585006,126.8870047,39.57077789306641,3.0,42.14,20.02,47.52
35.1209305,126.8618583,37.30104827880859,3.0,42.14,20.02,47.52
35.1297681,126.8794204,57.32876586914062,3.0,42.14,20.02,47.52
35.1494528,126.9042664,46.26660537719727,3.0,42.14,20.02,47.52
35.1507071,126.8548484,27.41586875915527,3.0,42.14,20.02,47.52
35.1673189,126.8732764,24.43269348144531,3.0,42.14,20.02,47.52
35.1483865,126.8609232,39.43411254882812,3.0,42.14,20.02,47.52
35.1672663,126.8743344,26.13557243347168,3.0,42.14,20.02,47.52
35.1533987,126.8650414,48.23746871948242,3.0,42.14,20.02,47.52
35.1484634,126.8766457,50.5123405456543,3.0,42.14,20.02,47.52
35.1507677,126.8711305,54.35641479492188,3.0,42.14,20.02,47.52
35.15516059999999,126.8716312,46.09907150268555,3.0,42.14,20.02,47.52
35.1569408,126.8854879,39.14728546142578,3.0,42.14,20.02,47.52
35.1356323,126.8594648,43.3795280456543,3.0,42.14,20.02,47.52
35.1469726,126.8735044,43.44268035888672,3.0,42.14,20.02,47.52
35.1278819,126.8381475,23.59087753295898,3.0,42.14,20.02,47.52
35.1239595,126.8587547,36.38479232788086,3.0,42.14,20.02,47.52
35.1567341,126.8603086,34.50595092773438,3.0,42.14,20.02,47.52
35.1592171,126.8929228,37.03650665283203,3.0,42.14,20.02,47.52
35.1666266,126.864621,22.88847351074219,3.0,42.14,20.02,47.52
35.1497653,126.8592258,35.9494514465332,3.0,42.14,20.02,47.52
35.1491052,126.8865824,41.9376106262207,3.0,42.14,20.02,47.52
35.1470405,126.8755498,53.08720397949219,3.0,42.14,20.02,47.52
35.1259975,126.8831988,77.52561950683594,3.0,42.14,20.02,47.52
35.1527848,126.8924542,55.36623382568359,3.0,42.14,20.02,47.52
35.1559894,126.8994443,37.77861785888672,3.0,42.14,20.02,47.52
35.1552879,126.8905424,46.26377868652344,3.0,42.14,20.02,47.52
35.1465293,126.8741556,45.78133010864258,3.0,42.14,20.02,47.52
35.1518072,126.8946771,51.35707473754883,3.0,42.14,20.02,47.52
35.1532445,126.9011495,43.43512344360352,3.0,42.14,20.02,47.52
35.1525406,126.8876507,40.40220642089844,3.0,42.14,20.02,47.52
35.1455721,126.8665412,38.79209136962891,3.0,42.14,20.02,47.52
35.1531554,126.8621394,41.17446899414062,3.0,42.14,20.02,47.52
35.1605381,126.8563316,23.98120498657227,3.0,42.14,20.02,47.52
35.1476851,126.8853665,37.48456954956055,3.0,42.14,20.02,47.52
35.1498187,126.8539979,26.73251914978027,3.0,42.14,20.02,47.52
35.1483688,126.8569174,29.55283164978027,3.0,42.14,20.02,47.52
35.1577807,126.8868585,41.2711296081543,3.0,42.14,20.02,47.52
35.1537173,126.8657442,49.41791152954102,3.0,42.14,20.02,47.52
35.1074618,126.8209485,17.4893741607666,3.0,42.14,20.02,47.52
35.1524885,126.8649422,41.35304260253906,3.0,42.14,20.02,47.52
35.1687278,126.8769213,26.59623336791992,3.0,42.14,20.02,47.52
35.1541879,126.8922175,51.01633834838867,3.0,42.14,20.02,47.52
35.15599750000001,126.8902064,44.49459838867188,3.0,42.14,20.02,47.52
35.1403185,126.8604673,45.08375549316406,3.0,42.14,20.02,47.52
35.133619,126.8590266,36.88937759399414,3.0,42.14,20.02,47.52
35.1525604,126.8925147,54.26761245727539,3.0,42.14,20.02,47.52
35.1475189,126.8591875,31.69823837280273,3.0,42.14,20.02,47.52
35.1643811,126.8854172,29.76240348815918,3.0,42.14,20.02,47.52
35.1512129,126.8565427,29.66419219970703,3.0,42.14,20.02,47.52
35.1652784,126.883613,28.34529876708984,3.0,42.14,20.02,47.52
35.1404302,126.8567841,43.69372177124023,3.0,42.14,20.02,47.52
35.1507697,126.8785173,43.71024703979492,3.0,42.14,20.02,47.52
35.1073328,126.8208831,17.80510711669922,3.0,42.14,20.02,47.52
35.1530977,126.9013326,44.09123992919922,3.0,42.14,20.02,47.52
35.1432222,126.8725861,44.38837051391602,3.0,42.14,20.02,47.52
35.1525953,126.903631,44.80802536010742,3.0,42.14,20.02,47.52
35.1512328,126.8890539,43.48435211181641,3.0,42.14,20.02,47.52
35.1485207,126.8596992,36.96989822387695,3.0,42.14,20.02,47.52
35.1678765,126.8327447,17.13494491577148,3.0,42.14,20.02,47.52
35.1243048,126.8671064,38.8612060546875,3.0,42.14,20.02,47.52
35.1569176,126.8754672,42.06125640869141,3.0,42.14,20.02,47.52
35.1466565,126.8744103,47.29712295532227,3.0,42.14,20.02,47.52
35.1589167,126.8907008,52.01656341552734,3.0,42.14,20.02,47.52
35.1750809,126.8429684,18.42448616027832,3.0,42.14,20.02,47.52
35.1517678,126.8563754,31.88929176330566,3.0,42.14,20.02,47.52
35.1648716,126.8571719,23.70317459106445,3.0,42.14,20.02,47.52
35.1532421,126.8760646,46.62187576293945,3.0,42.14,20.02,47.52
35.125976,126.8795757,62.36524963378906,3.0,42.14,20.02,47.52
35.1506188,126.8931011,46.47274780273438,3.0,42.14,20.02,47.52
35.0935754,126.814985,30.7886905670166,3.0,42.14,20.02,47.52
35.1558445,126.895803,56.79647827148438,3.0,42.14,20.02,47.52
35.1528686,126.886494,39.56125259399414,3.0,42.14,20.02,47.52
35.1515411,126.893836,48.96952819824219,3.0,42.14,20.02,47.52
35.1486421,126.8759223,51.28725814819336,3.0,42.14,20.02,47.52
35.1464272,126.8461746,21.99249649047852,3.0,42.14,20.02,47.52
35.1492035,126.8591416,36.49942779541016,3.0,42.14,20.02,47.52
35.1416976,126.8358302,16.12751388549805,3.0,42.14,20.02,47.52
35.152445,126.9021783,45.18216705322266,3.0,42.14,20.02,47.52
35.1660474,126.881655,28.58751106262207,3.0,42.14,20.02,47.52
35.149279,126.8596472,37.67644882202148,3.0,42.14,20.02,47.52
35.1459955,126.8644221,38.16246795654297,3.0,42.14,20.02,47.52
35.1240061,126.8670819,38.46187591552734,3.0,42.14,20.02,47.52
35.15735859999999,126.8722056,34.83236694335938,3.0,42.14,20.02,47.52
35.1466962,126.8525662,32.79771041870117,3.0,42.14,20.02,47.52
35.1485796,126.8786158,47.41682815551758,3.0,42.14,20.02,47.52
35.1509087,126.9026061,48.02108764648438,3.0,42.14,20.02,47.52
35.1555697,126.8984782,42.75377655029297,3.0,42.14,20.02,47.52
35.1600387,126.8901351,40.80910110473633,3.0,42.14,20.02,47.52
35.1448113,126.8599508,38.78670501708984,3.0,42.14,20.02,47.52
35.156766,126.8845597,36.06686782836914,3.0,42.14,20.02,47.52
35.1486752,126.9055053,46.61787033081055,3.0,42.14,20.02,47.52
35.1676673,126.8801676,26.74470329284668,3.0,42.14,20.02,47.52
35.1642128,126.8846044,29.46212387084961,3.0,42.14,20.02,47.52
35.1439128,126.8401828,17.60833168029785,3.0,42.14,20.02,47.52
35.1478392,126.8686543,45.40071487426758,3.0,42.14,20.02,47.52
35.1537454,126.8538575,26.89574432373047,3.0,42.14,20.02,47.52
35.1657765,126.8794805,28.76173400878906,3.0,42.14,20.02,47.52
35.1496971,126.8880289,45.58998489379883,3.0,42.14,20.02,47.52
35.1587177,126.8938684,39.54768753051758,3.0,42.14,20.02,47.52
35.1461757,126.8458274,21.23060607910156,3.0,42.14,20.02,47.52
35.1511725,126.8667611,42.92958831787109,3.0,42.14,20.02,47.52
35.1559818,126.8987925,39.44464111328125,3.0,42.14,20.02,47.52
35.1471016,126.8583187,29.94089889526367,3.0,42.14,20.02,47.52
35.1512726,126.8612711,32.05874252319336,3.0,42.14,20.02,47.52
35.1434316,126.8725209,44.33319473266602,3.0,42.14,20.02,47.52
35.1596662,126.8933603,33.25267028808594,3.0,42.14,20.02,47.52
35.122459,126.8654317,35.17439270019531,3.0,42.14,20.02,47.52
35.14936770000001,126.8709755,56.17501068115234,3.0,42.14,20.02,47.52
35.164613,126.8578549,24.32125091552734,3.0,42.14,20.02,47.52
35.1447299,126.8552457,33.75188064575195,3.0,42.14,20.02,47.52
35.140876,126.8796738,59.35795974731445,3.0,42.14,20.02,47.52
35.1329582,126.8580561,35.59951782226562,3.0,42.14,20.02,47.52
35.1233679,126.8846829,87.66069793701172,3.0,42.14,20.02,47.52
35.1414049,126.871623,49.78010177612305,3.0,42.14,20.02,47.52
35.14655250000001,126.876939,51.93498611450195,3.0,42.14,20.02,47.52
35.1641164,126.8355567,16.0,3.0,42.14,20.02,47.52
35.1524697,126.8641201,40.97525024414062,3.0,42.14,20.02,47.52
35.1207987,126.8642126,37.62969589233398,3.0,42.14,20.02,47.52
35.1485318,126.8601658,38.14831924438477,3.0,42.14,20.02,47.52
35.1534857,126.8644238,48.0112419128418,3.0,42.14,20.02,47.52
35.1437923,126.8752733,45.50913238525391,3.0,42.14,20.02,47.52
35.1567526,126.8792337,40.10398101806641,3.0,42.14,20.02,47.52
35.1519286,126.8859175,40.01406478881836,3.0,42.14,20.02,47.52
35.1530153,126.8729191,51.34037780761719,3.0,42.14,20.02,47.52
35.1523044,126.9038134,45.10993957519531,3.0,42.14,20.02,47.52
35.1652899,126.8841938,28.50055313110352,3.0,42.14,20.02,47.52
35.1529099,126.8891039,41.92265701293945,3.0,42.14,20.02,47.52
35.1446001,126.8430138,17.10513114929199,3.0,42.14,20.02,47.52
35.15588,126.8806329,34.72250747680664,3.0,42.14,20.02,47.52
35.1254734,126.8543925,34.89413833618164,3.0,42.14,20.02,47.52
35.1501848,126.8810979,35.68389892578125,3.0,42.14,20.02,47.52
35.1561851,126.8997316,37.21142959594727,3.0,42.14,20.02,47.52
35.1564159,126.8731923,37.40594482421875,3.0,42.14,20.02,47.52
35.1553401,126.8757863,43.89596557617188,3.0,42.14,20.02,47.52
35.1453709,126.8813119,45.32795715332031,3.0,42.14,20.02,47.52
35.1516388,126.888206,42.43109512329102,3.0,42.14,20.02,47.52
35.157345,126.8868652,42.59270477294922,3.0,42.14,20.02,47.52
35.1370978,126.8746286,64.10701751708984,3.0,42.14,20.02,47.52
35.1561344,126.8353501,17.30501365661621,3.0,42.14,20.02,47.52
35.1491166,126.862744,39.61335754394531,3.0,42.14,20.02,47.52
35.1644399,126.8853074,29.88653182983398,3.0,42.14,20.02,47.52
35.0984123,126.8247582,36.28657531738281,3.0,42.14,20.02,47.52
35.1499523,126.9079197,45.24409866333008,3.0,42.14,20.02,47.52
35.1521195,126.8947686,52.85479354858398,3.0,42.14,20.02,47.52
35.1212729,126.8613919,35.87818908691406,3.0,42.14,20.02,47.52
35.1499151,126.8778192,47.82311630249023,3.0,42.14,20.02,47.52
35.1564898,126.8879303,46.22633743286133,3.0,42.14,20.02,47.52
35.1493019,126.9049139,45.48099899291992,3.0,42.14,20.02,47.52
35.1508861,126.885715,37.86190414428711,3.0,42.14,20.02,47.52
35.1650496,126.8828771,29.52467727661133,3.0,42.14,20.02,47.52
35.1570057,126.8738263,36.90365600585938,3.0,42.14,20.02,47.52
35.1453354,126.8495832,22.46542167663574,3.0,42.14,20.02,47.52
35.1590059,126.8936487,37.21963500976562,3.0,42.14,20.02,47.52
35.1583431,126.8872841,39.04829788208008,3.0,42.14,20.02,47.52
35.1528443,126.8730719,52.51025772094727,3.0,42.14,20.02,47.52
35.1549689,126.8807445,33.08855438232422,3.0,42.14,20.02,47.52
35.1270389,126.8842973,83.51927185058594,3.0,42.14,20.02,47.52
35.1569811,126.8899753,42.20320129394531,3.0,42.14,20.02,47.52
35.1227493,126.8823438,73.61874389648438,3.0,42.14,20.02,47.52
35.1210379,126.8644457,37.28133773803711,3.0,42.14,20.02,47.52
35.1491548,126.8671013,45.15711975097656,3.0,42.14,20.02,47.52
35.141503,126.8602812,45.18075561523438,3.0,42.14,20.02,47.52
35.1491237,126.8854761,37.1041145324707,3.0,42.14,20.02,47.52
35.1581065,126.8971298,40.96374893188477,3.0,42.14,20.02,47.52
35.1555311,126.8759338,43.12699127197266,3.0,42.14,20.02,47.52
35.1450723,126.8559541,31.00929641723633,3.0,42.14,20.02,47.52
35.14070230000001,126.8798913,59.69338989257812,3.0,42.14,20.02,47.52
35.1554989,126.8762102,42.42868804931641,3.0,42.14,20.02,47.52
35.1643289,126.8523229,20.08518981933594,3.0,42.14,20.02,47.52
35.154607,126.8804951,32.53115081787109,3.0,42.14,20.02,47.52
35.15521,126.8993972,41.14257049560547,3.0,42.14,20.02,47.52
35.1488055,126.8622636,40.49212265014648,3.0,42.14,20.02,47.52
35.1344217,126.8494759,38.50859451293945,3.0,42.14,20.02,47.52
35.1431451,126.8586644,38.66872024536133,3.0,42.14,20.02,47.52
35.1562739,126.8889327,48.43788528442383,3.0,42.14,20.02,47.52
35.14850190000001,126.8876775,44.86412811279297,3.0,42.14,20.02,47.52
35.15733,126.8640696,39.34701538085938,3.0,42.14,20.02,47.52
35.144427,126.8426731,16.0563850402832,3.0,42.14,20.02,47.52
35.148447,126.8847522,36.11419677734375,3.0,42.14,20.02,47.52
35.166867,126.8771259,26.74505043029785,3.0,42.14,20.02,47.52
35.11414329999999,126.8692666,74.88977813720703,3.0,42.14,20.02,47.52
35.155534,126.8509125,20.07389640808105,3.0,42.14,20.02,47.52
35.1419689,126.8799308,57.37177658081055,3.0,42.14,20.02,47.52
35.1439804,126.8762769,47.10566711425781,3.0,42.14,20.02,47.52
35.15400450000001,126.8857516,36.53852844238281,3.0,42.14,20.02,47.52
35.1540035,126.8932486,52.44340515136719,3.0,42.14,20.02,47.52
35.16889,126.8802287,25.65452766418457,3.0,42.14,20.02,47.52
35.1604063,126.8640922,28.66842269897461,3.0,42.14,20.02,47.52
35.165378,126.8462177,17.60662078857422,3.0,42.14,20.02,47.52
35.1519209,126.8874645,41.38510894775391,3.0,42.14,20.02,47.52
35.1394346,126.8703605,57.63170623779297,3.0,42.14,20.02,47.52
35.1707396,126.8514056,19.0764331817627,3.0,42.14,20.02,47.52
35.1430354,126.8735375,44.24515533447266,3.0,42.14,20.02,47.52
35.1464659,126.8747782,49.74412155151367,3.0,42.14,20.02,47.52
35.1674307,126.8822563,27.4866943359375,3.0,42.14,20.02,47.52
35.1488599,126.8615048,39.05045318603516,3.0,42.14,20.02,47.52
35.1414154,126.8775366,51.81145477294922,3.0,42.14,20.02,47.52
35.1679357,126.8765915,26.98941612243652,3.0,42.14,20.02,47.52
35.1634184,126.8863239,30.78283309936523,3.0,42.14,20.02,47.52
35.1637923,126.8842857,30.3928394317627,3.0,42.14,20.02,47.52
35.1442124,126.8781732,49.04544830322266,3.0,42.14,20.02,47.52
35.15465450000001,126.9008545,39.39984130859375,3.0,42.14,20.02,47.52
35.1519029,126.86576,39.54001235961914,3.0,42.14,20.02,47.52
35.1653694,126.8618979,28.18332862854004,3.0,42.14,20.02,47.52
35.1565602,126.88271,36.47419738769531,3.0,42.14,20.02,47.52
35.1526263,126.9032124,44.19839477539062,3.0,42.14,20.02,47.52
35.1570772,126.86407,42.06748199462891,3.0,42.14,20.02,47.52
35.15294120000001,126.8946801,57.19219970703125,3.0,42.14,20.02,47.52
35.16013909999999,126.8375737,16.26217079162598,3.0,42.14,20.02,47.52
35.1100918,126.8587947,53.66115951538086,3.0,42.14,20.02,47.52
35.1563402,126.899904,37.33024597167969,3.0,42.14,20.02,47.52
35.1566636,126.8596706,34.56780242919922,3.0,42.14,20.02,47.52
35.1490215,126.9065973,46.53424835205078,3.0,42.14,20.02,47.52
35.1495963,126.8863205,40.79335403442383,3.0,42.14,20.02,47.52
35.1488927,126.9058559,46.44345474243164,3.0,42.14,20.02,47.52
35.1087855,126.8562539,48.26362228393555,3.0,42.14,20.02,47.52
35.1464779,126.866011,37.22095489501953,3.0,42.14,20.02,47.52
35.1445015,126.8720722,45.16961288452148,3.0,42.14,20.02,47.52
35.1489614,126.8762494,49.7534294128418,3.0,42.14,20.02,47.52
35.1667882,126.875916,26.19274139404297,3.0,42.14,20.02,47.52
35.1437035,126.8747635,44.76668167114258,3.0,42.14,20.02,47.52
35.1494313,126.8911125,45.5070915222168,3.0,42.14,20.02,47.52
35.1435488,126.8734454,43.49746322631836,3.0,42.14,20.02,47.52
35.1545508,126.8806582,32.84392929077148,3.0,42.14,20.02,47.52
35.1600048,126.8933934,33.47475814819336,3.0,42.14,20.02,47.52
35.14329439999999,126.8751927,45.39175033569336,3.0,42.14,20.02,47.52
35.1528748,126.8771716,39.43232727050781,3.0,42.14,20.02,47.52
35.1397339,126.857122,42.85519409179688,3.0,42.14,20.02,47.52
35.1431138,126.8589567,39.59048080444336,3.0,42.14,20.02,47.52
35.1497701,126.8715018,58.08574295043945,3.0,42.14,20.02,47.52
35.1466576,126.8745695,48.46535491943359,3.0,42.14,20.02,47.52
35.1229084,126.8580913,33.75710678100586,3.0,42.14,20.02,47.52
35.1492411,126.8863135,40.76276779174805,3.0,42.14,20.02,47.52
35.1641267,126.8375425,16.0,3.0,42.14,20.02,47.52
35.1231,126.8631086,35.92881011962891,3.0,42.14,20.02,47.52
35.15372300000001,126.9009344,41.4796028137207,3.0,42.14,20.02,47.52
35.15759810000001,126.8895099,41.55981826782227,3.0,42.14,20.02,47.52
35.120075,126.8652662,39.36732482910156,3.0,42.14,20.02,47.52
35.1230395,126.8604616,36.2281379699707,3.0,42.14,20.02,47.52
35.1502145,126.885607,37.55860900878906,3.0,42.14,20.02,47.52
35.1215273,126.8665303,37.35476684570312,3.0,42.14,20.02,47.52
35.1553005,126.8996109,39.66030502319336,3.0,42.14,20.02,47.52
35.1334428,126.8572869,36.68545913696289,3.0,42.14,20.02,47.52
35.155364,126.8999818,38.73149490356445,3.0,42.14,20.02,47.52
35.1234707,126.8645014,36.57010269165039,3.0,42.14,20.02,47.52
35.1490764,126.8632293,39.89133453369141,3.0,42.14,20.02,47.52
35.144395,126.872957,43.0,3.0,42.14,20.02,47.52
35.1226736,126.8412097,25.28487586975098,3.0,42.14,20.02,47.52
35.1342713,126.8585259,37.11016082763672,3.0,42.14,20.02,47.52
35.1585163,126.891865,50.6049919128418,3.0,42.14,20.02,47.52
35.1516136,126.8803131,35.16818237304688,3.0,42.14,20.02,47.52
35.1561712,126.8919104,45.50732421875,3.0,42.14,20.02,47.52
35.138794,126.8326977,25.17641830444336,3.0,42.14,20.02,47.52
35.15086280000001,126.8774149,44.1265869140625,3.0,42.14,20.02,47.52
35.1383056,126.8616585,49.18542861938477,3.0,42.14,20.02,47.52
35.1520683,126.881197,32.09004211425781,3.0,42.14,20.02,47.52
35.1495944,126.8590064,36.13464736938477,3.0,42.14,20.02,47.52
35.1521269,126.8510718,19.0,3.0,42.14,20.02,47.52
35.1502022,126.8716411,58.11104202270508,3.0,42.14,20.02,47.52
35.1440683,126.87563,46.5394287109375,3.0,42.14,20.02,47.52
35.1566632,126.8613611,36.69075012207031,3.0,42.14,20.02,47.52
35.1423789,126.8377782,16.18171882629395,3.0,42.14,20.02,47.52
35.1486054,126.8573225,30.31756210327148,3.0,42.14,20.02,47.52
35.1489017,126.8847975,35.81500244140625,3.0,42.14,20.02,47.52
35.1531673,126.8751512,51.20623016357422,3.0,42.14,20.02,47.52
35.1676536,126.8524087,19.21014595031738,3.0,42.14,20.02,47.52
35.1216724,126.8532761,78.43092346191406,3.0,42.14,20.02,47.52
35.1494249,126.9070178,45.30418014526367,3.0,42.14,20.02,47.52
35.1567115,126.8860606,41.43855285644531,3.0,42.14,20.02,47.52
35.1205346,126.8650862,38.02864074707031,3.0,42.14,20.02,47.52
35.1510804,126.8792944,40.66260528564453,3.0,42.14,20.02,47.52
35.1478501,126.8723236,45.75982284545898,3.0,42.14,20.02,47.52
35.1413358,126.8577614,38.71635818481445,3.0,42.14,20.02,47.52
35.1592906,126.8582815,24.38057899475098,3.0,42.14,20.02,47.52
35.15556290000001,126.8806543,33.69090270996094,3.0,42.14,20.02,47.52
35.1663692,126.878124,27.51291465759277,3.0,42.14,20.02,47.52
35.0948755,126.8153794,24.64053153991699,3.0,42.14,20.02,47.52
35.1429084,126.8385236,17.13322257995605,3.0,42.14,20.02,47.52
35.1681754,126.8353972,22.92440605163574,3.0,42.14,20.02,47.52
35.1515928,126.8846082,37.40296173095703,3.0,42.14,20.02,47.52
35.1509288,126.8790662,42.15809631347656,3.0,42.14,20.02,47.52
35.1227568,126.8577994,34.83075714111328,3.0,42.14,20.02,47.52
35.1499462,126.8863016,40.71077728271484,3.0,42.14,20.02,47.52
35.150187,126.8633354,34.30596923828125,3.0,42.14,20.02,47.52
35.1551963,126.9002041,38.8276481628418,3.0,42.14,20.02,47.52
35.1294536,126.8368992,20.25506210327148,3.0,42.14,20.02,47.52
35.1533214,126.8777188,39.08218002319336,3.0,42.14,20.02,47.52
35.1405845,126.8599543,43.58390808105469,3.0,42.14,20.02,47.52
35.1213016,126.8679238,45.46299362182617,3.0,42.14,20.02,47.52
35.1549808,126.8802742,32.15159225463867,3.0,42.14,20.02,47.52
35.1574615,126.8983201,37.21831512451172,3.0,42.14,20.02,47.52
35.1634637,126.8861403,30.82281684875488,3.0,42.14,20.02,47.52
35.1501119,126.8811745,35.7751350402832,3.0,42.14,20.02,47.52
35.1242742,126.8697117,46.03592681884766,3.0,42.14,20.02,47.52
35.1493146,126.8905869,45.18185806274414,3.0,42.14,20.02,47.52
35.1468722,126.8741543,46.01894760131836,3.0,42.14,20.02,47.52
35.1468096,126.8751607,51.84798812866211,3.0,42.14,20.02,47.52
35.1243366,126.8701366,50.88039398193359,3.0,42.14,20.02,47.52
35.14904420000001,126.8594884,37.04696655273438,3.0,42.14,20.02,47.52
35.1576692,126.8640632,35.92805480957031,3.0,42.14,20.02,47.52
35.163447,126.8804354,28.0,3.0,42.14,20.02,47.52
35.1289105,126.8855813,81.13860321044922,3.0,42.14,20.02,47.52
35.1402724,126.8579995,39.91672897338867,3.0,42.14,20.02,47.52
35.1242232,126.8519916,34.00664138793945,3.0,42.14,20.02,47.52
35.153763,126.8659188,49.29170227050781,3.0,42.14,20.02,47.52
35.1519189,126.8852561,39.04763793945312,3.0,42.14,20.02,47.52
35.1415757,126.8605481,46.25602340698242,3.0,42.14,20.02,47.52
35.1400122,126.8598434,43.0998649597168,3.0,42.14,20.02,47.52
35.1670842,126.8777096,27.1643009185791,3.0,42.14,20.02,47.52
35.1589318,126.8879159,39.90565490722656,3.0,42.14,20.02,47.52
35.1546789,126.8771139,44.38645935058594,3.0,42.14,20.02,47.52
35.1495366,126.9065618,45.94069671630859,3.0,42.14,20.02,47.52
35.1662359,126.854631,21.45697975158691,3.0,42.14,20.02,47.52
35.1491095,126.8848945,35.71218490600586,3.0,42.14,20.02,47.52
35.1260708,126.8315614,22.47237968444824,3.0,42.14,20.02,47.52
35.1568283,126.8988278,37.37445831298828,3.0,42.14,20.02,47.52
35.13273210000001,126.8582987,35.21192169189453,3.0,42.14,20.02,47.52
35.1236992,126.8698974,53.24981307983398,3.0,42.14,20.02,47.52
35.1686606,126.8400385,16.05978775024414,3.0,42.14,20.02,47.52
35.1524453,126.866349,41.60092544555664,3.0,42.14,20.02,47.52
35.1489828,126.876129,50.07295227050781,3.0,42.14,20.02,47.52
35.1488992,126.8585264,33.82862854003906,3.0,42.14,20.02,47.52
35.1495474,126.8794772,43.86685180664062,3.0,42.14,20.02,47.52
35.1415183,126.8573264,39.7104606628418,3.0,42.14,20.02,47.52
35.15981050000001,126.8894272,40.57999801635742,3.0,42.14,20.02,47.52
35.15081920000001,126.8567627,29.09082412719727,3.0,42.14,20.02,47.52
35.1512178,126.8817264,33.03052139282227,3.0,42.14,20.02,47.52
35.1583262,126.8890928,40.30920791625977,3.0,42.14,20.02,47.52
35.1672784,126.8766581,26.06127166748047,3.0,42.14,20.02,47.52
35.1470045,126.8758558,52.90440368652344,3.0,42.14,20.02,47.52
35.1483726,126.8839722,36.38830947875977,3.0,42.14,20.02,47.52
35.1571572,126.8689349,33.00346755981445,3.0,42.14,20.02,47.52
35.1439641,126.8754812,46.04682540893555,3.0,42.14,20.02,47.52
35.1415685,126.8806437,53.89795303344727,3.0,42.14,20.02,47.52
35.1497338,126.9049069,45.33380889892578,3.0,42.14,20.02,47.52
35.1450717,126.8355753,15.38946056365967,3.0,42.14,20.02,47.52
35.1553051,126.875645,44.29416656494141,3.0,42.14,20.02,47.52
35.1191554,126.8362162,30.35967254638672,3.0,42.14,20.02,47.52
35.148801,126.8805949,40.1782341003418,3.0,42.14,20.02,47.52
35.1595903,126.8943431,35.406005859375,3.0,42.14,20.02,47.52
35.1473344,126.8590129,30.8542423248291,3.0,42.14,20.02,47.52
35.1597635,126.8879608,38.88309478759766,3.0,42.14,20.02,47.52
35.1530043,126.9022188,43.8397216796875,3.0,42.14,20.02,47.52
35.1515277,126.8560342,30.49060821533203,3.0,42.14,20.02,47.52
35.1335059,126.8570931,36.96770095825195,3.0,42.14,20.02,47.52
35.1343931,126.8596745,39.61857986450195,3.0,42.14,20.02,47.52
35.1517958,126.8648043,37.05751800537109,3.0,42.14,20.02,47.52
35.1573729,126.8862537,40.73031616210938,3.0,42.14,20.02,47.52
35.1443472,126.8782899,48.70169067382812,3.0,42.14,20.02,47.52
35.157622,126.8859177,39.02608871459961,3.0,42.14,20.02,47.52
35.1622987,126.8844643,32.63803863525391,3.0,42.14,20.02,47.52
35.1491633,126.8900267,45.32542419433594,3.0,42.14,20.02,47.52
35.1177842,126.8674129,49.22749710083008,3.0,42.14,20.02,47.52
35.1588331,126.8936156,38.54483795166016,3.0,42.14,20.02,47.52
35.1525167,126.8715257,50.02241516113281,3.0,42.14,20.02,47.52
35.1290382,126.8511651,29.2031078338623,3.0,42.14,20.02,47.52
35.1519571,126.8807161,33.38041687011719,3.0,42.14,20.02,47.52
35.16424,126.8809085,28.0,3.0,42.14,20.02,47.52
35.1453718,126.8635434,40.99007034301758,3.0,42.14,20.02,47.52
